latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-33.52922271,-70.64668031,17.3213,0.6915,"POLYGON((-70.6466642832333 -33.5292456584763, -70.6466545091323 -33.5292072011626, -70.6466963140031 -33.5291997486405, -70.6467060881215 -33.5292382059505, -70.6466642832333 -33.5292456584763))",47RFF9C3+8882
-33.51400966,-70.78337757,6.989,0.7287,"POLYGON((-70.7833666662566 -33.5140239417282, -70.7833624269568 -33.5139984168225, -70.7833884834687 -33.513995380283, -70.783392722776 -33.5140209051874, -70.7833666662566 -33.5140239417282))",47RFF6P8+9JXQ
-33.44360745,-70.71609436,53.7843,0.8041,"POLYGON((-70.7160462874818 -33.4436323842219, -70.7160543201918 -33.4435739914754, -70.716142424601 -33.4435825096007, -70.7161343919497 -33.4436409023506, -70.7160462874818 -33.4436323842219))",47RFH74M+HH2Q
-33.47633794,-70.59106681,51.3916,0.8285,"POLYGON((-70.5910364714561 -33.4763771544129, -70.5910309774406 -33.476302142588, -70.5910971583813 -33.4762987384355, -70.5911026524534 -33.4763737502558, -70.5910364714561 -33.4763771544129))",47RFGCF5+FH7H
-33.52043964,-70.78161537,46.6332,0.8053,"POLYGON((-70.7815807133109 -33.5204727942296, -70.7815843314117 -33.5204040564504, -70.7816500186544 -33.5204064821128, -70.7816464006064 -33.5204752198922, -70.7815807133109 -33.5204727942296))",47RFF6H9+R9CF
-33.45263955,-70.55625152,34.1135,0.7349,"POLYGON((-70.5562262813356 -33.4526760962896, -70.5562335066157 -33.452600121255, -70.5562767569102 -33.4526030114372, -70.5562695316681 -33.4526789864733, -70.5562262813356 -33.4526760962896))",47RFGCWV+WFXH
-33.3990356,-70.72140936,71.5942,0.6959,"POLYGON((-70.7213338870378 -33.3990537356343, -70.7213388830939 -33.399006588028, -70.7214848375235 -33.3990174692167, -70.7214798415461 -33.3990646168269, -70.7213338870378 -33.3990537356343))",47RFJ72H+9CPH
-33.43403102,-70.65986224,804.6092,0.8811,"POLYGON((-70.6596994928038 -33.4341451438273, -70.6597216792843 -33.4338810977298, -70.6598762419771 -33.4338902273087, -70.6598730888215 -33.4339277545617, -70.6600354678805 -33.4339373456186, -70.6600164354378 -33.4341638644873, -70.6596994928038 -33.4341451438273))",47RFH88R+93JM
-33.43906145,-70.73684445,65.9144,0.7166,"POLYGON((-70.7368389 -33.4390973, -70.7367947 -33.4390921, -70.7368067 -33.4390205, -70.7368942 -33.4390308, -70.7368822 -33.4391024, -70.7368389 -33.4390973))",47RFH767+97CH
-33.50358223,-70.61555694,897.605,0.9165,"POLYGON((-70.6153609641562 -33.5036826516593, -70.6154046240069 -33.5034381594714, -70.6157529190156 -33.503481810825, -70.6157092601339 -33.5037263031051, -70.6153609641562 -33.5036826516593))",47RFF9WM+HQ8J
-33.45617942,-70.65158707,132.0408,0.8615,"POLYGON((-70.6515755468169 -33.4562291777088, -70.6515809765901 -33.4561807437787, -70.6515470220147 -33.4561780692423, -70.6515415922229 -33.4562265031719, -70.6515029575864 -33.4562234599857, -70.6515135484422 -33.4561289895206, -70.6516652627476 -33.4561409397404, -70.6516546720561 -33.4562354102122, -70.6515755468169 -33.4562291777088))",47RFG8VX+G9FR
-33.49762546,-70.60240292,85.1901,0.8677,"POLYGON((-70.6023486340036 -33.4975877861487, -70.6024407685107 -33.4975756323957, -70.6024572134643 -33.4976631391556, -70.6023650788684 -33.4976752929232, -70.6023486340036 -33.4975877861487))",47RFG92X+W2XR
-33.47608097,-70.57211745,52.2527,0.671,"POLYGON((-70.5720756993342 -33.4760449019577, -70.5721310257487 -33.4760320227886, -70.5721592055224 -33.4761170382858, -70.5721038790593 -33.4761299174688, -70.5720756993342 -33.4760449019577))",47RFGCFH+H56J
-33.40688241,-70.74834577,79.0827,0.732,"POLYGON((-70.7483129083014 -33.4069362360088, -70.7483050682446 -33.4068324950611, -70.7483786289118 -33.4068285845587, -70.7483864690549 -33.406932325499, -70.7483129083014 -33.4069362360088))",47RFH7V2+6MRQ
-33.41073384,-70.67559798,60.8464,0.8777,"POLYGON((-70.675545456001 -33.4107598113392, -70.6755515773693 -33.4107006621196, -70.6756505013857 -33.4107078628354, -70.6756443800828 -33.4107670120578, -70.675545456001 -33.4107598113392))",47RFH8QF+PQ2Q
-33.45056693,-70.56633119,24.2409,0.7131,"POLYGON((-70.5663067302165 -33.4505995265561, -70.5663236443911 -33.4505289543937, -70.5663556483933 -33.4505343444809, -70.566338734244 -33.4506049166468, -70.5663067302165 -33.4505995265561))",47RFGCXM+QFF7
-33.52963297,-70.79031762,64.6317,0.8273,"POLYGON((-70.7902661469385 -33.5296631505839, -70.7902671006882 -33.529601677475, -70.790369090768 -33.5296027873269, -70.7903681370909 -33.5296642604342, -70.7902661469385 -33.5296631505839))",47RFF6C5+4VVQ
-33.42925424,-70.64766272,140.1807,0.7788,"POLYGON((-70.647647197572 -33.429345732275, -70.6476015158879 -33.4291773921475, -70.6476782425135 -33.4291627538381, -70.6477239243354 -33.4293310939329, -70.647647197572 -33.429345732275))",47RFH9C2+7WWX
-33.46023228,-70.74325583,21.955,0.7946,"POLYGON((-70.7432420545733 -33.4602613894427, -70.7432299363765 -33.4602097028009, -70.7432695844342 -33.4602031721168, -70.7432817026534 -33.460254858754, -70.7432420545733 -33.4602613894427))",47RFG7Q4+WM5Q
-33.39033144,-70.68434308,10.0332,0.7603,"POLYGON((-70.6843311357969 -33.3903118134086, -70.6843562443504 -33.3903123841931, -70.6843549961058 -33.3903510239067, -70.68432988501 -33.390350531482, -70.6843311357969 -33.3903118134086))",47RFJ858+V77J
-33.51220136,-70.78877877,36.0145,0.7317,"POLYGON((-70.7888060449108 -33.5121881451056, -70.7888120728868 -33.5122234878414, -70.7887470044215 -33.5122312752244, -70.7887387741201 -33.5121830197764, -70.7888258141426 -33.5121726028343, -70.7888280165062 -33.5121855155411, -70.7888060449108 -33.5121881451056))",47RFF6Q6+4F9R
-33.47747131,-70.56864544,98.9636,0.8054,"POLYGON((-70.5685884955749 -33.4774231333311, -70.5686680825408 -33.4774062079488, -70.5687023855485 -33.4775194837815, -70.568622798487 -33.4775364091885, -70.5685884955749 -33.4774231333311))",47RFGCFJ+2G93
-33.40199458,-70.72351425,15.8578,0.6961,"POLYGON((-70.7234859347542 -33.4020054671691, -70.7234926326609 -33.4019757663856, -70.723542571527 -33.4019836891053, -70.7235358736364 -33.4020133898907, -70.7234859347542 -33.4020054671691))",47RFH7XG+6H58
-33.39235038,-70.6642242,48.8707,0.8334,"POLYGON((-70.6641648720951 -33.392366833336, -70.6641731473942 -33.3923329111226, -70.6642128670285 -33.3923397292734, -70.6642188352289 -33.3923152642878, -70.6642735798759 -33.3923246615638, -70.6642593364292 -33.3923830487707, -70.6641648720951 -33.392366833336))",47RFJ85P+382X
-33.46431771,-70.64413144,7.8405,0.7037,"POLYGON((-70.6441201989047 -33.4643389747788, -70.6441255612525 -33.4642949760127, -70.6441426589857 -33.464296439834, -70.6441372966464 -33.4643404386004, -70.6441201989047 -33.4643389747788))",47RFG9P4+78H9
-33.44425215,-70.6301573,106.1955,0.8851,"POLYGON((-70.6300902110308 -33.4442861789521, -70.6301129784936 -33.4441979162006, -70.630224388006 -33.4442181136536, -70.6302016206524 -33.4443063764232, -70.6300902110308 -33.4442861789521))",47RFH949+7WWX
-33.43091971,-70.68482533,45.2569,0.6857,"POLYGON((-70.6848105023426 -33.4309736824158, -70.6847985835344 -33.4308690779132, -70.6848401328651 -33.4308657496303, -70.6848520517223 -33.4309703541274, -70.6848105023426 -33.4309736824158))",47RFH898+J3M8
-33.49229817,-70.64779168,100.8628,0.7654,"POLYGON((-70.647788621199 -33.4923683849581, -70.6477783346271 -33.4923305905688, -70.6477475722602 -33.4923364683633, -70.6477270614067 -33.492261108242, -70.6478287195433 -33.4922416842949, -70.6478525162773 -33.4923291168757, -70.6478119953207 -33.4923368592783, -70.6478189961119 -33.4923625811853, -70.647788621199 -33.4923683849581))",47RFG952+3VP4
-33.39632117,-70.64853195,54.2076,0.8176,"POLYGON((-70.6484749738265 -33.3963473028665, -70.6484706367432 -33.3963032077699, -70.648588920964 -33.3962950220019, -70.6485932581063 -33.3963391170927, -70.6484749738265 -33.3963473028665))",47RFJ932+FHG5
-33.44356477,-70.59905473,176.3961,0.8654,"POLYGON((-70.5991338232557 -33.4436189739806, -70.5989372810808 -33.4436027002963, -70.598942366743 -33.4435595326769, -70.5989969693108 -33.4435640538005, -70.5990039811582 -33.4435045361479, -70.5991459205712 -33.4435162886987, -70.5991338232557 -33.4436189739806))",47RFHC42+H9GC
-33.44971839,-70.59342584,25.5793,0.6536,"POLYGON((-70.593388986413 -33.4497350593465, -70.5933892549958 -33.4497013033663, -70.5934627043899 -33.4497017140201, -70.5934624358357 -33.44973547, -70.593388986413 -33.4497350593465))",47RFHC24+4J87
-33.43929322,-70.73225383,42.151,0.8003,"POLYGON((-70.732216932893 -33.4393258228867, -70.732240631642 -33.4392496435006, -70.7322912661794 -33.4392608250572, -70.7322662227124 -33.4393371853572, -70.732216932893 -33.4393258228867))",47RFH769+73Q9
-33.44655131,-70.70397146,28.7891,0.8281,"POLYGON((-70.7039449780739 -33.4465779839733, -70.7039469404864 -33.4465233370159, -70.7039979583395 -33.446524624548, -70.7039959959593 -33.4465792715053, -70.7039449780739 -33.4465779839733))",47RFH73W+9CCX
-33.52022784,-70.64659149,33.8695,0.7743,"POLYGON((-70.6465805044041 -33.5202692863166, -70.6465608272179 -33.5201940205871, -70.6466024847753 -33.5201863799571, -70.6466221619949 -33.5202616456791, -70.6465805044041 -33.5202692863166))",47RFF9H3+W93R
-33.51598553,-70.57659264,61.0839,0.8411,"POLYGON((-70.5765444635818 -33.5160149243616, -70.5765620917101 -33.5159426655903, -70.576640809203 -33.5159561396477, -70.5766231811387 -33.5160283984283, -70.5765444635818 -33.5160149243616))",47RFFCMF+J93C
-33.46305524,-70.71336217,29.753,0.6979,"POLYGON((-70.7133248453542 -33.4630726828068, -70.7133550575575 -33.4630199196663, -70.7133994914975 -33.4630377933683, -70.7133692793159 -33.4630905565188, -70.7133248453542 -33.4630726828068))",47RFG7PP+QMCM
-33.47942867,-70.6610821,15.0347,0.7287,"POLYGON((-70.6610647420064 -33.4794498152486, -70.6610652189083 -33.4794072600089, -70.6610994737419 -33.47940752958, -70.6610989968567 -33.4794500848194, -70.6610647420064 -33.4794498152486))",47RFG8CQ+6HFV
-33.5096388,-70.79441317,20.1208,0.6908,"POLYGON((-70.7943860742172 -33.5096212477731, -70.7944307583837 -33.5096141847199, -70.7944402585495 -33.5096563610177, -70.7943955743622 -33.5096634240749, -70.7943860742172 -33.5096212477731))",47RFF6R4+46WH
-33.40584696,-70.61966733,67.3592,0.8144,"POLYGON((-70.6196190183294 -33.4058111005954, -70.6196901406152 -33.4057963469831, -70.6197156395784 -33.4058828149647, -70.6196445172276 -33.4058975685933, -70.6196190183294 -33.4058111005954))",47RFH9VJ+M484
-33.39101327,-70.57142079,28.5903,0.6816,"POLYGON((-70.5714102228412 -33.3910466986623, -70.5713846168331 -33.3909966664291, -70.5714313557495 -33.3909798340087, -70.5714569617803 -33.3910298662312, -70.5714102228412 -33.3910466986623))",47RFJC5H+HCWG
-33.39940513,-70.63736078,59.7539,0.8451,"POLYGON((-70.6373715825693 -33.3994581969464, -70.6373615201962 -33.3994245054076, -70.6373258125514 -33.3994320083419, -70.6373085763765 -33.3993742968343, -70.6373813306662 -33.3993590096029, -70.6374086292715 -33.3994504126347, -70.6373715825693 -33.3994581969464))",47RFJ927+63JM
-33.52289211,-70.61810432,66.0931,0.7368,"POLYGON((-70.6180713786722 -33.5229523040496, -70.618086353971 -33.5228276212631, -70.6181372651642 -33.5228319109298, -70.6181222899403 -33.5229565937203, -70.6180713786722 -33.5229523040496))",47RFF9GJ+RQR8
-33.51590523,-70.77736535,123.0977,0.8615,"POLYGON((-70.7773162988717 -33.5159670782313, -70.7773190064105 -33.5158419301292, -70.777414392459 -33.5158433780276, -70.7774116850575 -33.5159685261273, -70.7773162988717 -33.5159670782313))",47RFF6MF+J3JM
-33.41852183,-70.70613235,85.0873,0.8186,"POLYGON((-70.7060507556841 -33.4185174807786, -70.7061914538028 -33.4184744552205, -70.706213944846 -33.4185261764347, -70.706073246658 -33.4185692020207, -70.7060507556841 -33.4185174807786))",47RFH7JV+HGX5
-33.50142505,-70.7848331,123.1641,0.8959,"POLYGON((-70.7847531 -33.5014553, -70.7847696 -33.5013744, -70.7849131 -33.5013948, -70.7848966 -33.5014757, -70.7847531 -33.5014553))",47RFF6X8+C3FV
-33.5099532,-70.58455244,247.3487,0.8133,"POLYGON((-70.5844640721893 -33.5098880667362, -70.5846421351386 -33.5098746963591, -70.584645898502 -33.5099098666412, -70.5846282656156 -33.5099111906699, -70.5846395683944 -33.5100168200852, -70.5844967002792 -33.510027547762, -70.5845003128556 -33.5100613093224, -70.5844827506375 -33.5100626280224, -70.5844640721893 -33.5098880667362))",47RFFCR8+258V
-33.417133,-70.73315225,52.2497,0.8294,"POLYGON((-70.7331104999724 -33.4171632012902, -70.7331213634329 -33.4170946992536, -70.7331939862323 -33.4171027985773, -70.7331831228285 -33.4171713006186, -70.7331104999724 -33.4171632012902))",47RFH7M8+4PXJ
-33.5138136,-70.69359462,16.886,0.688,"POLYGON((-70.6935867735009 -33.513842415089, -70.6935724730864 -33.5137905845311, -70.6936024738738 -33.5137847764865, -70.6936167743051 -33.5138366070406, -70.6935867735009 -33.513842415089))",47RFF8P4+FHCH
-33.52719837,-70.79251359,158.1797,0.844,"POLYGON((-70.7924258 -33.5272409, -70.7924286 -33.5271521, -70.7926014 -33.5271559, -70.7925986 -33.5272446, -70.7924258 -33.5272409))",47RFF6F4+4XH4
-33.49556299,-70.69015887,50.4018,0.8091,"POLYGON((-70.6901079108852 -33.495547384033, -70.6901842604034 -33.4955228092597, -70.6902098414492 -33.4955785989323, -70.6901334918906 -33.4956031737221, -70.6901079108852 -33.495547384033))",47RFG835+QWGH
-33.395787,-70.74584397,130.139,0.858,"POLYGON((-70.7457601390639 -33.3957750626974, -70.7458566524534 -33.3957128614309, -70.7459234286903 -33.3957857631176, -70.7458804565438 -33.3958134579829, -70.7458957033005 -33.3958301033251, -70.7458421620256 -33.395864609785, -70.7457601390639 -33.3957750626974))",47RFJ733+MMJH
-33.49385856,-70.74196133,76.3826,0.8332,"POLYGON((-70.7419185784501 -33.493901463836, -70.7419055686839 -33.4938278846565, -70.7420040836446 -33.4938156566813, -70.7420170934928 -33.4938892358478, -70.7419185784501 -33.493901463836))",47RFG745+F63J
-33.5174304,-70.65789709,66.9744,0.7629,"POLYGON((-70.657894 -33.517504, -70.6578557 -33.5173654, -70.6579002 -33.5173568, -70.6579385 -33.5174954, -70.657894 -33.517504))",47RFF8MR+2RHM
-33.51901731,-70.58290152,133.9614,0.7051,"POLYGON((-70.5828503813439 -33.5190823550491, -70.5828544518872 -33.5189501376977, -70.5829526763994 -33.5189522592702, -70.5829486060056 -33.5190844766213, -70.5828503813439 -33.5190823550491))",47RFFCJ8+9RX6
-33.50285011,-70.7319558,90.0769,0.8253,"POLYGON((-70.731884781824 -33.5028272368936, -70.732011239856 -33.502806459667, -70.7320268141914 -33.5028729888762, -70.7319003560684 -33.5028937661215, -70.731884781824 -33.5028272368936))",47RFF7W9+V63V
-33.51007852,-70.7760387,192.3021,0.7923,"POLYGON((-70.7759617617163 -33.5101361653744, -70.7759694419335 -33.5100062459685, -70.7760718594444 -33.510010494529, -70.7760700880461 -33.5100404603204, -70.7761231294519 -33.5100426605899, -70.7761172208475 -33.5101426142063, -70.7759617617163 -33.5101361653744))",47RFF6QF+XH8X
-33.47451971,-70.69920576,223.8532,0.7719,"POLYGON((-70.699112 -33.4745819, -70.6991325 -33.4745109, -70.6991492 -33.4745143, -70.6991658 -33.474457, -70.6991468 -33.4744531, -70.6991546 -33.4744263, -70.6992948 -33.4744548, -70.6992499 -33.4746099, -70.699112 -33.4745819))",47RFG8G2+58V7
-33.5019419,-70.62775402,65.873,0.6793,"POLYGON((-70.6276652084621 -33.5019535360481, -70.6276691596293 -33.5019170503827, -70.627842842344 -33.5019302514891, -70.6278388912496 -33.5019667371576, -70.6276652084621 -33.5019535360481))",47RFF9XC+6VH9
-33.49859106,-70.69239817,15.8364,0.7224,"POLYGON((-70.6923888460582 -33.4986171824879, -70.6923758246228 -33.4985712444224, -70.6924074745395 -33.4985649472222, -70.6924204959905 -33.4986108852844, -70.6923888460582 -33.4986171824879))",47RFG825+H297
-33.47833356,-70.72069495,179.0462,0.7531,"POLYGON((-70.7206055498095 -33.4783843982274, -70.7205999133419 -33.4782905006205, -70.7207843411003 -33.4782827259897, -70.7207899777671 -33.4783766235797, -70.7206055498095 -33.4783843982274))",47RFG7CH+MP7Q
-33.4532036,-70.75575874,93.5291,0.8445,"POLYGON((-70.7557082900415 -33.4531500471831, -70.7557817209313 -33.4531381336401, -70.7558091998018 -33.453257143688, -70.7557357688167 -33.4532690572502, -70.7557082900415 -33.4531500471831))",47RFG6WV+PM9W
-33.52168983,-70.7907064,136.7476,0.8202,"POLYGON((-70.7906498744517 -33.5217511181302, -70.7906395248442 -33.5216432894173, -70.7907741019703 -33.5216342275338, -70.7907801813553 -33.5216975654097, -70.790750284089 -33.521699578585, -70.7907545544609 -33.5217440694065, -70.7906498744517 -33.5217511181302))",47RFF6H5+8PFF
-33.47740819,-70.74299109,147.6215,0.7934,"POLYGON((-70.7429845093443 -33.4774828685998, -70.7429799881782 -33.4774406356143, -70.7429270358714 -33.4774446165454, -70.7429173305068 -33.4773539563901, -70.7430410085152 -33.4773446583003, -70.7430552352068 -33.4774775514238, -70.7429845093443 -33.4774828685998))",47RFG7F4+2RJM
-33.49892225,-70.75092253,28.7972,0.7696,"POLYGON((-70.7508925556512 -33.4988975448111, -70.7509403178382 -33.4988903291242, -70.7509525075656 -33.4989469641494, -70.7509047453486 -33.4989541798416, -70.7508925556512 -33.4988975448111))",47RFG62X+CJP3
-33.41686621,-70.72598229,56.5844,0.8645,"POLYGON((-70.725938458491 -33.4168985008173, -70.7259331128471 -33.4168398916515, -70.7260261172414 -33.4168339260357, -70.7260314629471 -33.4168925351955, -70.725938458491 -33.4168985008173))",47RFH7MF+7J28
-33.47697245,-70.74705448,127.1023,0.8849,"POLYGON((-70.7469794000091 -33.476934235302, -70.7471207150804 -33.4769240920207, -70.7471295638537 -33.477010667897, -70.7469882486437 -33.4770208111928, -70.7469794000091 -33.476934235302))",47RFG7F3+6583
-33.41539275,-70.75656911,109.8165,0.7342,"POLYGON((-70.7565133590254 -33.4154446609856, -70.7565351170302 -33.4153289781504, -70.7566248649334 -33.4153408495814, -70.7566031070462 -33.4154565324285, -70.7565133590254 -33.4154446609856))",47RFH6MV+R9V9
-33.49165633,-70.74605158,84.5024,0.8415,"POLYGON((-70.7459926958399 -33.4916963073576, -70.746041840884 -33.4915933540205, -70.7461104626989 -33.4916163504206, -70.7460613177256 -33.4917193037823, -70.7459926958399 -33.4916963073576))",47RFG753+8HPM
-33.47856043,-70.73604284,44.8232,0.7978,"POLYGON((-70.7359900070836 -33.4785634217972, -70.7360194379065 -33.4785206215347, -70.7360956722301 -33.4785574342202, -70.736066241434 -33.4786002344996, -70.7359900070836 -33.4785634217972))",47RFG7C7+HHGG
-33.39756677,-70.67207798,42.9005,0.8101,"POLYGON((-70.6720336122184 -33.3975871699675, -70.6720656898698 -33.3975255927079, -70.6721223613395 -33.3975463636425, -70.6720902837221 -33.3976079409155, -70.6720336122184 -33.3975871699675))",47RFJ82H+X5F8
-33.50302092,-70.77231262,154.0325,0.836,"POLYGON((-70.7722422598683 -33.503073944058, -70.7722431052318 -33.5029671316714, -70.772382970126 -33.5029679085113, -70.7723821249357 -33.5030747208933, -70.7722422598683 -33.503073944058))",47RFF6WH+Q3V5
-33.42803255,-70.59563947,367.9901,0.8772,"POLYGON((-70.5957747 -33.4280405, -70.5957538 -33.4280351, -70.5957482 -33.4280504, -70.5957206 -33.4280432, -70.5956875 -33.4281336, -70.5954742 -33.4280787, -70.5955073 -33.4279883, -70.5956053 -33.4280135, -70.5956366 -33.4279278, -70.5957271 -33.4279511, -70.5957209 -33.427968, -70.5957458 -33.4279744, -70.595752 -33.4279575, -70.5958005 -33.42797, -70.5957747 -33.4280405))",47RFHCC3+QPQP
-33.46103529,-70.69788626,19.2025,0.7024,"POLYGON((-70.6978552752486 -33.4610457990311, -70.6978703661643 -33.4610106343802, -70.6979172404938 -33.4610247666735, -70.6979021495951 -33.4610599313296, -70.6978552752486 -33.4610457990311))",47RFG8Q2+HRQG
-33.43404803,-70.73710204,53.6169,0.8531,"POLYGON((-70.7370671918472 -33.4340846932312, -70.7370603537936 -33.4340173214717, -70.7371368787896 -33.434011374456, -70.7371437169015 -33.4340787462092, -70.7370671918472 -33.4340846932312))",47RFH787+95J4
-33.48762962,-70.71856814,92.7237,0.8481,"POLYGON((-70.7184991592051 -33.4876623501113, -70.7185706840708 -33.487563230555, -70.7186371150668 -33.4875968869546, -70.7185655902513 -33.4876960065467, -70.7184991592051 -33.4876623501113))",47RFG76J+WHVX
-33.51590696,-70.79285584,86.6682,0.8741,"POLYGON((-70.7928150851806 -33.5159595367826, -70.7928177084677 -33.5158530185552, -70.7928966041028 -33.5158543818208, -70.7928939809125 -33.5159609000467, -70.7928150851806 -33.5159595367826))",47RFF6M4+JVJP
-33.48862996,-70.6675772,116.7199,0.816,"POLYGON((-70.6674802605816 -33.4886381069179, -70.6676383877167 -33.4885664302874, -70.6676741400141 -33.4886218062759, -70.6675160128124 -33.4886934829543, -70.6674802605816 -33.4886381069179))",47RFG86J+GXVW
-33.52280029,-70.65919208,22.1632,0.7737,"POLYGON((-70.659179004629 -33.5228304945885, -70.6591670188143 -33.5227759553559, -70.6592051507394 -33.522770076526, -70.6592171365774 -33.5228246157541, -70.659179004629 -33.5228304945885))",47RFF8GR+V8FX
-33.44630325,-70.62758368,63.9524,0.7093,"POLYGON((-70.6275376252007 -33.4463372093678, -70.6275523630374 -33.4462590367684, -70.627629727236 -33.4462692870486, -70.627614989468 -33.4463474596552, -70.6275376252007 -33.4463372093678))",47RFH93C+FXFV
-33.49485843,-70.62820197,46.4189,0.7888,"POLYGON((-70.6281520367263 -33.4948777172343, -70.6281586374612 -33.4948300852774, -70.6282518936031 -33.4948391571297, -70.6282452929191 -33.4948867890898, -70.6281520367263 -33.4948777172343))",47RFG94C+3P3P
-33.51778584,-70.78025197,23.7555,0.7664,"POLYGON((-70.7802313036516 -33.5178142838492, -70.780232594705 -33.5177567546167, -70.7802726383959 -33.517757385109, -70.7802713473692 -33.5178149143407, -70.7802313036516 -33.5178142838492))",47RFF6J9+VVQH
-33.50435759,-70.72762714,58.6117,0.7229,"POLYGON((-70.727590063272 -33.504395262918, -70.7275839425492 -33.5043248136042, -70.7276642131379 -33.5043199190324, -70.7276703339253 -33.5043903683401, -70.727590063272 -33.504395262918))",47RFF7WC+7W5Q
-33.49797088,-70.57653207,77.9111,0.8334,"POLYGON((-70.5764707337559 -33.4979448945493, -70.5765799258523 -33.4979295491663, -70.5765934018766 -33.4979968574713, -70.5764842096991 -33.4980122028685, -70.5764707337559 -33.4979448945493))",47RFGC2F+R985
-33.50626219,-70.76612799,61.1445,0.7556,"POLYGON((-70.7661168725483 -33.5063015016863, -70.7661181501443 -33.5062651565212, -70.7660554253767 -33.5062636091267, -70.7660565106171 -33.5062327367355, -70.7661785823723 -33.5062357481687, -70.7661762196043 -33.5063029657243, -70.7661168725483 -33.5063015016863))",47RFF6VM+FGXH
-33.42852871,-70.73966532,147.6173,0.8783,"POLYGON((-70.7396096404985 -33.4285888351085, -70.7396125884343 -33.4284466335485, -70.7396852071976 -33.4284476919532, -70.7396836881429 -33.4285209705847, -70.7397413556369 -33.4285218110455, -70.7397399269206 -33.4285907339711, -70.7396096404985 -33.4285888351085))",47RFH7C6+H4PW
-33.45417297,-70.72092497,47.2582,0.6966,"POLYGON((-70.7208666 -33.4541617, -70.720973 -33.454143, -70.7209833 -33.4541843, -70.7208769 -33.4542029, -70.7208666 -33.4541617))",47RFG7WH+8JP3
-33.41215975,-70.62851129,42.4763,0.7383,"POLYGON((-70.6284730519261 -33.4121867549825, -70.628486900022 -33.4121231492157, -70.6285495166136 -33.4121327375835, -70.6285356685623 -33.4121963433558, -70.6284730519261 -33.4121867549825))",47RFH9QC+4HQP
-33.48981914,-70.72721511,102.2427,0.8249,"POLYGON((-70.7271341952294 -33.4898233469569, -70.7271757459343 -33.4897598369927, -70.7272959344813 -33.4898150417416, -70.7272547321894 -33.4898783888012, -70.7271341952294 -33.4898233469569))",47RFG76F+34F6
-33.49563764,-70.65447481,43.9852,0.7343,"POLYGON((-70.654434502811 -33.4956100151721, -70.6544918649478 -33.4955964168911, -70.6545151177586 -33.4956652717712, -70.6544577555811 -33.4956788700642, -70.654434502811 -33.4956100151721))",47RFG83W+P6RH
-33.5007658,-70.59755771,355.0392,0.9099,"POLYGON((-70.5974819150144 -33.5006969451315, -70.5974544423581 -33.5007006488824, -70.5974456995269 -33.5006551313456, -70.5976009454313 -33.5006342016484, -70.5976495244233 -33.5008871139629, -70.5975217508035 -33.500904339972, -70.5974819150144 -33.5006969451315))",47RFFCX2+MXW6
-33.50206859,-70.6162553,38.9898,0.7649,"POLYGON((-70.6162882545347 -33.5020967726163, -70.6162074084365 -33.5020867831303, -70.6162133985645 -33.5020527576625, -70.6162392504658 -33.5020559519748, -70.6162422926745 -33.5020386714088, -70.6162972868296 -33.5020454665778, -70.6162882545347 -33.5020967726163))",47RFF9XM+5FH9
-33.49064092,-70.61074346,45.9924,0.7473,"POLYGON((-70.6107022452199 -33.490667234813, -70.6107069039373 -33.4906101498508, -70.6107846742531 -33.4906146056458, -70.6107800155863 -33.4906716906093, -70.6107022452199 -33.490667234813))",47RFG95Q+PPR6
-33.50076458,-70.67448289,49.8078,0.8166,"POLYGON((-70.6744326475672 -33.5007483486615, -70.6744967489223 -33.5007209845828, -70.6745331370089 -33.5007808135893, -70.6744690356223 -33.5008081776869, -70.6744326475672 -33.5007483486615))",47RFF8XG+M6RG
-33.51170619,-70.76780213,94.4092,0.904,"POLYGON((-70.7677262117272 -33.5117218013267, -70.7677514884608 -33.5116562950347, -70.7678780653497 -33.5116905676453, -70.767852788704 -33.5117560739599, -70.7677262117272 -33.5117218013267))",47RFF6QJ+8V8M
-33.52729641,-70.59928438,580.1328,0.8893,"POLYGON((-70.5993105206962 -33.5274542987029, -70.5993199728804 -33.5273535668143, -70.5991083557941 -33.5273396378658, -70.5991226027666 -33.5271878115477, -70.5994284934193 -33.5272079456192, -70.5994047949064 -33.5274605038491, -70.5993105206962 -33.5274542987029))",47RFFCF2+37P5
-33.41506716,-70.7550284,285.7512,0.7584,"POLYGON((-70.7549289958523 -33.4151358597585, -70.7549568905535 -33.4149773105776, -70.7551278005707 -33.4149984579262, -70.7550999061778 -33.4151570071351, -70.7549289958523 -33.4151358597585))",47RFH6MV+XXH6
-33.45349669,-70.71771102,85.2247,0.8791,"POLYGON((-70.7176380635762 -33.4535104287422, -70.7176620912147 -33.4534492878191, -70.7177839843946 -33.4534829469216, -70.717759956835 -33.4535440878646, -70.7176380635762 -33.4535104287422))",47RFG7WJ+JW32
-33.51231177,-70.62393663,36.9442,0.7443,"POLYGON((-70.6239277064581 -33.5122691237897, -70.623972055139 -33.5122802409108, -70.6239455601696 -33.5123544063633, -70.6239012114534 -33.5123432892342, -70.6239277064581 -33.5122691237897))",47RFF9QG+3CGC
